"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RBX1",-0.0724844372921929,16.7088268307851,-0.367560094116456,0.716643755814125,0.845594589594629,-6.6135085835994
"DDX17",-0.0513003018586033,17.7590815371037,-0.367554105461636,0.716648160181265,0.845594589594629,-6.61351083373051
"COMT",0.0676505783976005,18.7130643182183,0.367380328273803,0.716775969315253,0.845594589594629,-6.61357611166137
"TBK1",0.0469155999621744,14.8881951641965,0.366742502270712,0.717245148295517,0.845594589594629,-6.61381544422293
"APRT",-0.0517218813560945,18.2225515284711,-0.366640874107666,0.717319915574422,0.845594589594629,-6.61385354038929
"DDX6",0.0399857959480343,16.2035343820353,0.366281712692915,0.717584171817526,0.845594589594629,-6.6139880914775
"TMA7",-0.0639810972925243,15.0800449771665,-0.364405767040888,0.718965001714592,0.846832398618795,-6.61468875144948
"RANBP2",-0.0862783543025607,17.0815469504433,-0.362961318886422,0.720028887048046,0.847557964023149,-6.61522582607662
"FAF2",0.034495241783091,16.8773494984048,0.362671538495539,0.720242390028255,0.847557964023149,-6.61533331835756
"CYFIP1",-0.0491694403622525,16.6294855767118,-0.359382613499037,0.722667217371201,0.849474496127565,-6.61654737885343
"HLA.C",-0.0909952693558331,19.128598813285,-0.359207488694702,0.722796415446927,0.849474496127565,-6.61661171720102
"ATP5PD",-0.0581076983569702,17.7664858049101,-0.359114062748667,0.722865343758962,0.849474496127565,-6.61664602787852
"HNRNPUL2",0.0421672816081688,17.0589627271644,0.358442372108736,0.72336097807716,0.849521663486361,-6.61689244655195
"GLUD1",-0.0508154711548059,18.6270769738161,-0.358161330263182,0.723568393051395,0.849521663486361,-6.61699541518936
"SNX3",-0.039132304705241,18.1314553832325,-0.353935004801633,0.726690119673641,0.852796143188435,-6.6185342357445
"ATP6V1A",-0.0488416224252148,18.2407829099967,-0.352815180461993,0.727518080578937,0.853377043717993,-6.61893894137702
"RPL7A",0.0876083484848564,20.8106812603306,0.347558396975555,0.731409298885294,0.857383546265292,-6.6208217967151
"SF3B1",-0.0433395088137978,16.2697216477893,-0.347297335639203,0.731602737293092,0.857383546265292,-6.62091457408368
"DHRS7",0.0530398644163714,15.8373286435306,0.343976995516535,0.734064592742197,0.859875480437957,-6.62208855773738
"RPL30",-0.0820037553451414,19.5469541985461,-0.342172414437223,0.735403821261867,0.861050705296558,-6.62272192944968
"IDI1",0.0491159877363128,15.2687145111657,0.339623317011784,0.737297039294702,0.862732295519927,-6.62361099413959
"VPS41",-0.0391105107724634,15.2667941577636,-0.338954529197184,0.737794031530036,0.862732295519927,-6.62384316199822
"TIMMDC1",-0.0410942137404149,14.7795669984706,-0.33832765127383,0.738259985844395,0.862732295519927,-6.6240603697277
